Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Duckens Nazon,"Apr 7, 1994 (31)",Centre-Forward,Kayserispor,Süper Lig,€1.20m,Haiti / France,https://www.transfermarkt.com/duckens-nazon/profil/spieler/345763
Stéphane Bahoken,"May 28, 1992 (33)",Centre-Forward,Kayserispor,Süper Lig,€475k,Cameroon / France,https://www.transfermarkt.com/stephane-bahoken/profil/spieler/170953
Talha Sarıarslan,"Jan 18, 2004 (21)",Centre-Forward,Kayserispor,Süper Lig,€300k,Türkiye,https://www.transfermarkt.com/talha-sariarslan/profil/spieler/777502
Arda Hasan Öğretir,"May 23, 2006 (19)",Centre-Forward,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/arda-hasan-ogretir/profil/spieler/1182638
Alperen Öztaş,"Mar 29, 2007 (18)",Centre-Forward,Kayserispor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/alperen-oztas/profil/spieler/1201569
Mateusz Lis,"Feb 27, 1997 (28)",Goalkeeper,Göztepe,Süper Lig,€1.80m,Poland,https://www.transfermarkt.com/mateusz-lis/profil/spieler/345437
Ekrem Kılıçarslan,"Aug 22, 1997 (27)",Goalkeeper,Göztepe,Süper Lig,€300k,Türkiye,https://www.transfermarkt.com/ekrem-kilicarslan/profil/spieler/464378
Arda Özçimen,"Jan 8, 2002 (23)",Goalkeeper,Göztepe,Süper Lig,€250k,Türkiye / Bulgaria,https://www.transfermarkt.com/arda-ozcimen/profil/spieler/615430
Emircan Seçgin,"Apr 3, 2002 (23)",Goalkeeper,Göztepe,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/emircan-secgin/profil/spieler/454331
Arda Ercan,"Jun 19, 2008 (17)",Goalkeeper,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/arda-ercan/profil/spieler/1378323
Taha Altıkardeş,"Aug 22, 2003 (21)",Centre-Back,Göztepe,Süper Lig,€5.50m,Türkiye,https://www.transfermarkt.com/taha-altikardes/profil/spieler/745233
Malcom Bokele,"Feb 12, 2000 (25)",Centre-Back,Göztepe,Süper Lig,€2.40m,Cameroon / France,https://www.transfermarkt.com/malcom-bokele/profil/spieler/647787
Furkan Bayır,"Feb 9, 2000 (25)",Centre-Back,Göztepe,Süper Lig,€1.50m,Türkiye,https://www.transfermarkt.com/furkan-bayir/profil/spieler/548270
Héliton,"Nov 13, 1995 (29)",Centre-Back,Göztepe,Süper Lig,€950k,Brazil,https://www.transfermarkt.com/heliton/profil/spieler/676115
Koray Günter,"Aug 16, 1994 (30)",Centre-Back,Göztepe,Süper Lig,€700k,Germany / Türkiye,https://www.transfermarkt.com/koray-gunter/profil/spieler/115763
Ege Yıldırım,"Apr 18, 2007 (18)",Centre-Back,Göztepe,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/ege-yildirim/profil/spieler/1076671
Uğur Kaan Yıldız,"Aug 6, 2002 (22)",Right-Back,Göztepe,Süper Lig,€1.20m,Türkiye,https://www.transfermarkt.com/ugur-kaan-yildiz/profil/spieler/700034
Anthony Dennis,"Jun 21, 2004 (21)",Defensive Midfield,Göztepe,Süper Lig,€4.00m,Nigeria,https://www.transfermarkt.com/anthony-dennis/profil/spieler/1104114
Novatus Miroshi,"Sep 2, 2002 (22)",Defensive Midfield,Göztepe,Süper Lig,€1.00m,Tanzania,https://www.transfermarkt.com/novatus-miroshi/profil/spieler/833315
Doğan Erdoğan,"Aug 22, 1996 (28)",Defensive Midfield,Göztepe,Süper Lig,€300k,Türkiye,https://www.transfermarkt.com/dogan-erdogan/profil/spieler/239733
Ömer Samet Akın,"Nov 16, 2007 (17)",Defensive Midfield,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/omer-samet-akin/profil/spieler/1268576
Isaac Solet,"Jun 16, 2001 (24)",Central Midfield,Göztepe,Süper Lig,€750k,Central African Republic / France,https://www.transfermarkt.com/isaac-solet/profil/spieler/569373
Yalçın Kayan,"Jan 30, 1999 (26)",Central Midfield,Göztepe,Süper Lig,€600k,Türkiye,https://www.transfermarkt.com/yalcin-kayan/profil/spieler/605266
Ahmed Ildız,"Nov 28, 1996 (28)",Central Midfield,Göztepe,Süper Lig,€375k,Türkiye / Austria,https://www.transfermarkt.com/ahmed-ildiz/profil/spieler/226169
Furkan Malak,"Jan 14, 2005 (20)",Central Midfield,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/furkan-malak/profil/spieler/1011214
Ogün Bayrak,"Oct 10, 1998 (26)",Right Midfield,Göztepe,Süper Lig,€900k,Türkiye,https://www.transfermarkt.com/ogun-bayrak/profil/spieler/545550
Nazım Sangaré,"May 30, 1994 (31)",Right Midfield,Göztepe,Süper Lig,€350k,Türkiye / Germany,https://www.transfermarkt.com/nazim-sangare/profil/spieler/157113
Lasse Nielsen,"Jan 8, 1988 (37)",Right Midfield,Göztepe,Süper Lig,€75k,Denmark,https://www.transfermarkt.com/lasse-nielsen/profil/spieler/42913
Djalma Silva,"Sep 19, 1994 (30)",Left Midfield,Göztepe,Süper Lig,€600k,Brazil,https://www.transfermarkt.com/djalma-silva/profil/spieler/555672
İsmail Köybaşı,"Jul 10, 1989 (35)",Left Midfield,Göztepe,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/ismail-koybasi/profil/spieler/74641
Victor Hugo,"May 11, 2004 (21)",Attacking Midfield,Göztepe,Süper Lig,€4.20m,Brazil,https://www.transfermarkt.com/victor-hugo/profil/spieler/749559
Kuryu Matsuki,"Apr 30, 2003 (22)",Attacking Midfield,Göztepe,Süper Lig,€2.40m,Japan,https://www.transfermarkt.com/kuryu-matsuki/profil/spieler/902021
David Tijanic,"Jul 16, 1997 (27)",Attacking Midfield,Göztepe,Süper Lig,€1.80m,Slovenia,https://www.transfermarkt.com/david-tijanic/profil/spieler/351792
Emir Enes Araz,"Aug 7, 2006 (18)",Attacking Midfield,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/emir-enes-araz/profil/spieler/1185775
Rômulo,"Feb 8, 2002 (23)",Centre-Forward,Göztepe,Süper Lig,€11.00m,Brazil,https://www.transfermarkt.com/romulo/profil/spieler/957874
David Datro Fofana,"Dec 22, 2002 (22)",Centre-Forward,Göztepe,Süper Lig,€6.00m,Cote d'Ivoire,https://www.transfermarkt.com/david-datro-fofana/profil/spieler/787232
Juan,"Mar 7, 2002 (23)",Centre-Forward,Göztepe,Süper Lig,€2.50m,Brazil,https://www.transfermarkt.com/juan/profil/spieler/662332
Emersonn,"Jul 16, 2004 (20)",Centre-Forward,Göztepe,Süper Lig,€1.40m,Brazil,https://www.transfermarkt.com/emersonn/profil/spieler/743599
Kubilay Kanatsızkuş,"Mar 28, 1997 (28)",Centre-Forward,Göztepe,Süper Lig,€600k,Türkiye,https://www.transfermarkt.com/kubilay-kanatsizkus/profil/spieler/330876
Tibet Durakçay,"Feb 1, 2006 (19)",Centre-Forward,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/tibet-durakcay/profil/spieler/1268578
Efe Yavman,"Jan 16, 2005 (20)",Centre-Forward,Göztepe,Süper Lig,-,Türkiye,https://www.transfermarkt.com/efe-yavman/profil/spieler/1268579
Ivo Grbic,"Jan 18, 1996 (29)",Goalkeeper,Caykur Rizespor,Süper Lig,€1.80m,Croatia,https://www.transfermarkt.com/ivo-grbic/profil/spieler/226073
Gökhan Akkan,"Jan 1, 1995 (30)",Goalkeeper,Caykur Rizespor,Süper Lig,€550k,Türkiye,https://www.transfermarkt.com/gokhan-akkan/profil/spieler/223025
Tarık Çetin,"Jan 8, 1997 (28)",Goalkeeper,Caykur Rizespor,Süper Lig,€325k,Türkiye,https://www.transfermarkt.com/tarik-cetin/profil/spieler/286170
Efe Doğan,"Aug 20, 2004 (20)",Goalkeeper,Caykur Rizespor,Süper Lig,€200k,Türkiye,https://www.transfermarkt.com/efe-dogan/profil/spieler/966488
Canberk Yurdakul,"Apr 30, 2001 (24)",Goalkeeper,Caykur Rizespor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/canberk-yurdakul/profil/spieler/539860
Khusniddin Alikulov,"Apr 4, 1999 (26)",Centre-Back,Caykur Rizespor,Süper Lig,€1.70m,Uzbekistan,https://www.transfermarkt.com/khusniddin-alikulov/profil/spieler/581429
Attila Mocsi,"May 29, 2000 (25)",Centre-Back,Caykur Rizespor,Süper Lig,€1.70m,Hungary,https://www.transfermarkt.com/attila-mocsi/profil/spieler/496996
Samet Akaydin,"Mar 13, 1994 (31)",Centre-Back,Caykur Rizespor,Süper Lig,€1.50m,Türkiye,https://www.transfermarkt.com/samet-akaydin/profil/spieler/295024
Ayberk Karapo,"Jul 21, 2004 (20)",Centre-Back,Caykur Rizespor,Süper Lig,€900k,Türkiye,https://www.transfermarkt.com/ayberk-karapo/profil/spieler/1045547
Anıl Yaşar,"Jul 1, 2002 (22)",Centre-Back,Caykur Rizespor,Süper Lig,€375k,Türkiye,https://www.transfermarkt.com/anil-yasar/profil/spieler/685329
Habil Özbakır,"Feb 6, 2005 (20)",Centre-Back,Caykur Rizespor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/habil-ozbakir/profil/spieler/1071936
Casper Højer,"Nov 20, 1994 (30)",Left-Back,Caykur Rizespor,Süper Lig,€1.20m,Denmark,https://www.transfermarkt.com/casper-hojer/profil/spieler/222977
İbrahim Pehlivan,"Aug 21, 1993 (31)",Left-Back,Caykur Rizespor,Süper Lig,€200k,Türkiye,https://www.transfermarkt.com/ibrahim-pehlivan/profil/spieler/291760
Taha Şahin,"Oct 22, 2000 (24)",Right-Back,Caykur Rizespor,Süper Lig,€1.80m,Türkiye,https://www.transfermarkt.com/taha-sahin/profil/spieler/616885
Eray Korkmaz,"Jun 8, 2003 (22)",Right-Back,Caykur Rizespor,Süper Lig,€225k,Türkiye,https://www.transfermarkt.com/eray-korkmaz/profil/spieler/873440
Amir Hadziahmetovic,"Mar 8, 1997 (28)",Defensive Midfield,Caykur Rizespor,Süper Lig,€4.50m,Bosnia-Herzegovina / Denmark,https://www.transfermarkt.com/amir-hadziahmetovic/profil/spieler/293213
Giannis Papanikolaou,"Nov 18, 1998 (26)",Defensive Midfield,Caykur Rizespor,Süper Lig,€1.40m,Greece,https://www.transfermarkt.com/giannis-papanikolaou/profil/spieler/448058
Efe Geçim,"Oct 23, 2004 (20)",Defensive Midfield,Caykur Rizespor,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/efe-gecim/profil/spieler/1065360
Berkay Özcan,"Feb 15, 1998 (27)",Central Midfield,Caykur Rizespor,Süper Lig,€2.30m,Türkiye / Germany,https://www.transfermarkt.com/berkay-ozcan/profil/spieler/249952
Ibrahim Olawoyin,"Dec 1, 1997 (27)",Central Midfield,Caykur Rizespor,Süper Lig,€2.20m,Nigeria,https://www.transfermarkt.com/ibrahim-olawoyin/profil/spieler/672597
Muhamed Buljubasic,"Jul 4, 2004 (20)",Central Midfield,Caykur Rizespor,Süper Lig,€1.40m,Bosnia-Herzegovina,https://www.transfermarkt.com/muhamed-buljubasic/profil/spieler/687800
Mithat Pala,"Aug 15, 2000 (24)",Central Midfield,Caykur Rizespor,Süper Lig,€1.40m,Türkiye,https://www.transfermarkt.com/mithat-pala/profil/spieler/703720
Abdülkadir Ömür,"Jun 25, 1999 (26)",Attacking Midfield,Caykur Rizespor,Süper Lig,€3.60m,Türkiye,https://www.transfermarkt.com/abdulkadir-omur/profil/spieler/271495
Dal Varesanovic,"May 23, 2001 (24)",Attacking Midfield,Caykur Rizespor,Süper Lig,€2.40m,Bosnia-Herzegovina / Croatia,https://www.transfermarkt.com/dal-varesanovic/profil/spieler/433105
Muhammed Baltacı,"Jun 1, 2006 (19)",Attacking Midfield,Caykur Rizespor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/muhammed-baltaci/profil/spieler/1303293
Altin Zeqiri,"Jul 18, 2000 (24)",Left Winger,Caykur Rizespor,Süper Lig,€1.40m,Kosovo / Finland,https://www.transfermarkt.com/altin-zeqiri/profil/spieler/508780
Benhur Keser,"Oct 29, 1996 (28)",Left Winger,Caykur Rizespor,Süper Lig,€650k,Türkiye,https://www.transfermarkt.com/benhur-keser/profil/spieler/458588
Óscar Pinchi,"Jan 17, 1996 (29)",Left Winger,Caykur Rizespor,Süper Lig,€400k,Spain,https://www.transfermarkt.com/oscar-pinchi/profil/spieler/413502
Emrecan Bulut,"Nov 26, 2002 (22)",Left Winger,Caykur Rizespor,Süper Lig,€350k,Türkiye,https://www.transfermarkt.com/emrecan-bulut/profil/spieler/1050797
Doğanay Avcı,"Feb 7, 2006 (19)",Left Winger,Caykur Rizespor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/doganay-avci/profil/spieler/1056102
David Akintola,"Jan 13, 1996 (29)",Right Winger,Caykur Rizespor,Süper Lig,€1.40m,Nigeria,https://www.transfermarkt.com/david-akintola/profil/spieler/353775
Rachid Ghezzal,"May 9, 1992 (33)",Right Winger,Caykur Rizespor,Süper Lig,€800k,Algeria / France,https://www.transfermarkt.com/rachid-ghezzal/profil/spieler/118287
Ali Sowe,"Jun 14, 1994 (31)",Centre-Forward,Caykur Rizespor,Süper Lig,€1.90m,The Gambia / Italy,https://www.transfermarkt.com/ali-sowe/profil/spieler/229817
Vaclav Jurecka,"Jun 26, 1994 (31)",Centre-Forward,Caykur Rizespor,Süper Lig,€1.10m,Czech Republic,https://www.transfermarkt.com/vaclav-jurecka/profil/spieler/248355
Martin Minchev,"Apr 22, 2001 (24)",Centre-Forward,Caykur Rizespor,Süper Lig,€1.00m,Bulgaria,https://www.transfermarkt.com/martin-minchev/profil/spieler/481128
Deniz Yaşar,"Oct 9, 2006 (18)",Centre-Forward,Caykur Rizespor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/deniz-yasar/profil/spieler/1303292
Andreas Gianniotis,"Dec 18, 1992 (32)",Goalkeeper,Kasimpasa,Süper Lig,€375k,Greece,https://www.transfermarkt.com/andreas-gianniotis/profil/spieler/226802
Sinan Bolat,"Sep 3, 1988 (36)",Goalkeeper,Kasimpasa,Süper Lig,€150k,Türkiye / Belgium,https://www.transfermarkt.com/sinan-bolat/profil/spieler/33862
Ali Emre Yanar,"May 15, 1998 (27)",Goalkeeper,Kasimpasa,Süper Lig,€125k,Türkiye,https://www.transfermarkt.com/ali-emre-yanar/profil/spieler/435135
Ege Albayrak,"Aug 20, 2007 (17)",Goalkeeper,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ege-albayrak/profil/spieler/1233283
Şant Kazancı,"Dec 18, 2008 (16)",Goalkeeper,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/sant-kazanci/profil/spieler/1254156
Yasin Özcan,"Apr 20, 2006 (19)",Centre-Back,Kasimpasa,Süper Lig,€7.50m,Türkiye,https://www.transfermarkt.com/yasin-ozcan/profil/spieler/1043003
Kamil Piatkowski,"Jun 21, 2000 (25)",Centre-Back,Kasimpasa,Süper Lig,€4.50m,Poland,https://www.transfermarkt.com/kamil-piatkowski/profil/spieler/345449
Nicholas Opoku,"Aug 11, 1997 (27)",Centre-Back,Kasimpasa,Süper Lig,€1.50m,Ghana,https://www.transfermarkt.com/nicholas-opoku/profil/spieler/396516
Kenneth Omeruo,"Oct 17, 1993 (31)",Centre-Back,Kasimpasa,Süper Lig,€1.20m,Nigeria,https://www.transfermarkt.com/kenneth-omeruo/profil/spieler/131708
Taylan Aydın,"Feb 10, 2006 (19)",Centre-Back,Kasimpasa,Süper Lig,€350k,Türkiye,https://www.transfermarkt.com/taylan-aydin/profil/spieler/1067930
Sadık Çiftpınar,"Jan 1, 1993 (32)",Centre-Back,Kasimpasa,Süper Lig,€125k,Türkiye,https://www.transfermarkt.com/sadik-ciftpinar/profil/spieler/176354
Furkan Ulupınar,"Jun 28, 2006 (19)",Centre-Back,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/furkan-ulupinar/profil/spieler/1181950
Eren Umut Şehitoğlu,"Apr 7, 2007 (18)",Centre-Back,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/eren-umut-sehitoglu/profil/spieler/1340658
Yunus Atakaya,"Apr 27, 2004 (21)",Centre-Back,Kasimpasa,Süper Lig,-,Türkiye / Germany,https://www.transfermarkt.com/yunus-atakaya/profil/spieler/1077957
Kévin Rodrigues,"Mar 5, 1994 (31)",Left-Back,Kasimpasa,Süper Lig,€1.30m,Portugal / France,https://www.transfermarkt.com/kevin-rodrigues/profil/spieler/206947
Adnan Aktaş,"Nov 10, 2006 (18)",Left-Back,Kasimpasa,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/adnan-aktas/profil/spieler/1070797
Ömer Efe Ecin,"Jan 5, 2008 (17)",Left-Back,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/omer-efe-ecin/profil/spieler/1304023
Cláudio Winck,"Apr 15, 1994 (31)",Right-Back,Kasimpasa,Süper Lig,€800k,Brazil,https://www.transfermarkt.com/claudio-winck/profil/spieler/181783
Jhon Espinoza,"Feb 24, 1999 (26)",Right-Back,Kasimpasa,Süper Lig,€550k,Ecuador,https://www.transfermarkt.com/jhon-espinoza/profil/spieler/514380
Berkay Muratoğlu,"Jan 2, 2008 (17)",Right-Back,Kasimpasa,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/berkay-muratoglu/profil/spieler/1233280
Serhat Akçay,"Mar 13, 2006 (19)",Right-Back,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/serhat-akcay/profil/spieler/1181949
Ege Ketahte,"Oct 22, 2008 (16)",Right-Back,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ege-ketahte/profil/spieler/1347135
Gökhan Gül,"Jul 17, 1998 (26)",Defensive Midfield,Kasimpasa,Süper Lig,€1.70m,Germany / Türkiye,https://www.transfermarkt.com/gokhan-gul/profil/spieler/269171
Loret Sadiku,"Jul 28, 1991 (33)",Defensive Midfield,Kasimpasa,Süper Lig,€150k,Kosovo / Sweden,https://www.transfermarkt.com/loret-sadiku/profil/spieler/116611
Beraat Doğan Yıldız,"Apr 12, 2007 (18)",Defensive Midfield,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/beraat-dogan-yildiz/profil/spieler/1233281
Kaan Doğan,"Jul 28, 2008 (16)",Defensive Midfield,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/kaan-dogan/profil/spieler/1347134
Aytaç Kara,"Mar 23, 1993 (32)",Central Midfield,Kasimpasa,Süper Lig,€1.00m,Türkiye,https://www.transfermarkt.com/aytac-kara/profil/spieler/159908
Cafú,"Feb 26, 1993 (32)",Central Midfield,Kasimpasa,Süper Lig,€300k,Portugal / Guinea-Bissau,https://www.transfermarkt.com/cafu/profil/spieler/203655
Yaman Suakar,"Feb 25, 2009 (16)",Central Midfield,Kasimpasa,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/yaman-suakar/profil/spieler/1295530
Atakan Müjde,"Oct 25, 2003 (21)",Central Midfield,Kasimpasa,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/atakan-mujde/profil/spieler/815014
Dağhan Erdoğan,"Sep 4, 2006 (18)",Central Midfield,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/daghan-erdogan/profil/spieler/1119149
Antonín Barák,"Dec 3, 1994 (30)",Attacking Midfield,Kasimpasa,Süper Lig,€2.50m,Czech Republic,https://www.transfermarkt.com/antonin-barak/profil/spieler/272261
Haris Hajradinovic,"Feb 18, 1994 (31)",Attacking Midfield,Kasimpasa,Süper Lig,€2.00m,Bosnia-Herzegovina / North Macedonia,https://www.transfermarkt.com/haris-hajradinovic/profil/spieler/215592
Yusuf İnci,"Feb 1, 2005 (20)",Attacking Midfield,Kasimpasa,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/yusuf-inci/profil/spieler/876719
Josip Brekalo,"Jun 23, 1998 (27)",Left Winger,Kasimpasa,Süper Lig,€3.30m,Croatia,https://www.transfermarkt.com/josip-brekalo/profil/spieler/293169
Mortadha Ben Ouanes,"Jul 2, 1994 (30)",Left Winger,Kasimpasa,Süper Lig,€1.50m,Tunisia,https://www.transfermarkt.com/mortadha-ben-ouanes/profil/spieler/230921
Erdem Çetinkaya,"Mar 29, 2001 (24)",Left Winger,Kasimpasa,Süper Lig,€150k,Türkiye,https://www.transfermarkt.com/erdem-cetinkaya/profil/spieler/701834
Muhammed Ayeş,"Jun 18, 2006 (19)",Left Winger,Kasimpasa,Süper Lig,-,Türkiye / Canada,https://www.transfermarkt.com/muhammed-ayes/profil/spieler/1181952
Bahtiyar Aras Özden,"Oct 28, 2008 (16)",Left Winger,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/bahtiyar-aras-ozden/profil/spieler/1345893
Can Keleş,"Sep 2, 2001 (23)",Right Winger,Kasimpasa,Süper Lig,€2.20m,Austria / Türkiye,https://www.transfermarkt.com/can-keles/profil/spieler/451642
Mamadou Fall,"Dec 31, 1991 (33)",Right Winger,Kasimpasa,Süper Lig,€800k,Senegal,https://www.transfermarkt.com/mamadou-fall/profil/spieler/289713
Emirhan Yiğit,"Apr 30, 2006 (19)",Right Winger,Kasimpasa,Süper Lig,€100k,Türkiye,https://www.transfermarkt.com/emirhan-yigit/profil/spieler/1020670
Burak Turalı,"Dec 7, 2007 (17)",Right Winger,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/burak-turali/profil/spieler/1304021
Nuno Da Costa,"Feb 10, 1991 (34)",Centre-Forward,Kasimpasa,Süper Lig,€600k,Cape Verde / France,https://www.transfermarkt.com/nuno-da-costa/profil/spieler/306166
Sarp Yavrucu,"Mar 17, 2005 (20)",Centre-Forward,Kasimpasa,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/sarp-yavrucu/profil/spieler/954167
Sinan Alkaş,"Nov 7, 2006 (18)",Centre-Forward,Kasimpasa,Süper Lig,€75k,Türkiye,https://www.transfermarkt.com/sinan-alkas/profil/spieler/1018802
Ali Demirel,"Jan 2, 2003 (22)",Centre-Forward,Kasimpasa,Süper Lig,€50k,Türkiye / Germany,https://www.transfermarkt.com/ali-demirel/profil/spieler/606126
Berk Can Yıldızlı,"Jun 19, 2005 (20)",Centre-Forward,Kasimpasa,Süper Lig,€50k,Türkiye,https://www.transfermarkt.com/berk-can-yildizli/profil/spieler/1043641
Bünyamin Çetinkaya,"Sep 8, 2009 (15)",Centre-Forward,Kasimpasa,Süper Lig,-,Türkiye,https://www.transfermarkt.com/bunyamin-cetinkaya/profil/spieler/1264192
Uğurcan Çakır,"Apr 5, 1996 (29)",Goalkeeper,Trabzonspor,Süper Lig,€9.50m,Türkiye,https://www.transfermarkt.com/ugurcan-cakir/profil/spieler/292199
Onuralp Çevikkan,"Jan 2, 2006 (19)",Goalkeeper,Trabzonspor,Süper Lig,€1.00m,Türkiye,https://www.transfermarkt.com/onuralp-cevikkan/profil/spieler/1054214
Taha Tepe,"Jan 1, 2001 (24)",Goalkeeper,Trabzonspor,Süper Lig,€150k,Türkiye,https://www.transfermarkt.com/taha-tepe/profil/spieler/477924
Erol Can Çolak,"Jan 2, 2006 (19)",Goalkeeper,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/erol-can-colak/profil/spieler/1152080
Muhammetcan Aktaş,"Aug 9, 2007 (17)",Goalkeeper,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/muhammetcan-aktas/profil/spieler/1315144
Ali Eren Öztürk,"Jan 18, 2008 (17)",Goalkeeper,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ali-eren-ozturk/profil/spieler/1402259
Ahmet Yıldırım,"Nov 1, 2006 (18)",Goalkeeper,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/ahmet-yildirim/profil/spieler/1174140
Arseniy Batagov,"Mar 5, 2002 (23)",Centre-Back,Trabzonspor,Süper Lig,€4.50m,Ukraine,https://www.transfermarkt.com/arseniy-batagov/profil/spieler/665048
Serdar Saatçı,"Feb 14, 2003 (22)",Centre-Back,Trabzonspor,Süper Lig,€2.50m,Türkiye,https://www.transfermarkt.com/serdar-saatci/profil/spieler/655899
Rayyan Baniya,"Feb 18, 1999 (26)",Centre-Back,Trabzonspor,Süper Lig,€1.80m,Türkiye / Italy,https://www.transfermarkt.com/rayyan-baniya/profil/spieler/394872
Stefano Denswil,"May 7, 1993 (32)",Centre-Back,Trabzonspor,Süper Lig,€1.50m,Suriname / Netherlands,https://www.transfermarkt.com/stefano-denswil/profil/spieler/182923
Stefan Savic,"Jan 8, 1991 (34)",Centre-Back,Trabzonspor,Süper Lig,€900k,Montenegro / Serbia,https://www.transfermarkt.com/stefan-savic/profil/spieler/107010
Ali Şahin Yılmaz,"Jan 1, 2004 (21)",Centre-Back,Trabzonspor,Süper Lig,€175k,Türkiye,https://www.transfermarkt.com/ali-sahin-yilmaz/profil/spieler/743096
Hüseyin Türkmen,"Jan 1, 1998 (27)",Centre-Back,Trabzonspor,Süper Lig,€100k,Türkiye,https://www.transfermarkt.com/huseyin-turkmen/profil/spieler/395862
Arda Öztürk,"Mar 10, 2007 (18)",Centre-Back,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/arda-ozturk/profil/spieler/1243013
Taha Emre İnce,"Jul 26, 2007 (17)",Centre-Back,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/taha-emre-ince/profil/spieler/1304031
Batın Efe Sarsmaz,"May 20, 2008 (17)",Centre-Back,Trabzonspor,Süper Lig,-,Türkiye,https://www.transfermarkt.com/batin-efe-sarsmaz/profil/spieler/1376719
Eren Elmalı,"Jul 7, 2000 (24)",Left-Back,Trabzonspor,Süper Lig,€5.00m,Türkiye,https://www.transfermarkt.com/eren-elmali/profil/spieler/616894
Mustafa Eskihellaç,"May 5, 1997 (28)",Left-Back,Trabzonspor,Süper Lig,€2.40m,Türkiye,https://www.transfermarkt.com/mustafa-eskihellac/profil/spieler/390379
Borna Barisic,"Nov 10, 1992 (32)",Left-Back,Trabzonspor,Süper Lig,€800k,Croatia,https://www.transfermarkt.com/borna-barisic/profil/spieler/39125
Arif Boşluk,"Jun 6, 2003 (22)",Left-Back,Trabzonspor,Süper Lig,€450k,Türkiye,https://www.transfermarkt.com/arif-bosluk/profil/spieler/801693
Pedro Malheiro,"Jan 21, 2001 (24)",Right-Back,Trabzonspor,Süper Lig,€6.00m,Portugal,https://www.transfermarkt.com/pedro-malheiro/profil/spieler/818252
Serkan Asan,"Apr 28, 1999 (26)",Right-Back,Trabzonspor,Süper Lig,€250k,Türkiye,https://www.transfermarkt.com/serkan-asan/profil/spieler/491966
Batista Mendy,"Jan 12, 2000 (25)",Defensive Midfield,Trabzonspor,Süper Lig,€10.00m,France / Guinea-Bissau,https://www.transfermarkt.com/batista-mendy/profil/spieler/395234
John Lundstram,"Feb 18, 1994 (31)",Defensive Midfield,Trabzonspor,Süper Lig,€2.80m,England,https://www.transfermarkt.com/john-lundstram/profil/spieler/156941
Okay Yokuşlu,"Mar 9, 1994 (31)",Defensive Midfield,Trabzonspor,Süper Lig,€2.60m,Türkiye,https://www.transfermarkt.com/okay-yokuslu/profil/spieler/137616
Salih Malkoçoğlu,"Feb 23, 2005 (20)",Defensive Midfield,Trabzonspor,Süper Lig,€1.20m,Türkiye,https://www.transfermarkt.com/salih-malkocoglu/profil/spieler/944442
Umut Güneş,"Mar 16, 2000 (25)",Central Midfield,Trabzonspor,Süper Lig,€2.30m,Türkiye / Germany,https://www.transfermarkt.com/umut-gunes/profil/spieler/422203
