Name,Age,Position,Club Name,League Name,Market Value,Nationality,Profile URL
Mike Penders,"Jul 31, 2005 (19)",Goalkeeper,KRC Genk,Jupiler Pro League,€12.00m,Belgium,https://www.transfermarkt.com/mike-penders/profil/spieler/834397
Hendrik Van Crombrugge,"Apr 30, 1993 (32)",Goalkeeper,KRC Genk,Jupiler Pro League,€1.70m,Belgium,https://www.transfermarkt.com/hendrik-van-crombrugge/profil/spieler/137326
Lucca Brughmans,"Jun 27, 2008 (17)",Goalkeeper,KRC Genk,Jupiler Pro League,€500k,Belgium,https://www.transfermarkt.com/lucca-brughmans/profil/spieler/1105547
Olivier Vliegen,"Feb 7, 1999 (26)",Goalkeeper,KRC Genk,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/olivier-vliegen/profil/spieler/400849
Matte Smets,"Jan 4, 2004 (21)",Centre-Back,KRC Genk,Jupiler Pro League,€13.00m,Belgium,https://www.transfermarkt.com/matte-smets/profil/spieler/1019174
Mujaid Sadick,"Mar 14, 2000 (25)",Centre-Back,KRC Genk,Jupiler Pro League,€8.00m,Spain / Nigeria,https://www.transfermarkt.com/mujaid-sadick/profil/spieler/497663
Carlos Cuesta,"Mar 9, 1999 (26)",Centre-Back,KRC Genk,Jupiler Pro League,€7.00m,Colombia,https://www.transfermarkt.com/carlos-cuesta/profil/spieler/474589
Mark McKenzie,"Feb 25, 1999 (26)",Centre-Back,KRC Genk,Jupiler Pro League,€6.00m,United States / Jamaica,https://www.transfermarkt.com/mark-mckenzie/profil/spieler/429259
Josué Kongolo,"Apr 13, 2006 (19)",Centre-Back,KRC Genk,Jupiler Pro League,€1.50m,Belgium / DR Congo,https://www.transfermarkt.com/josue-kongolo/profil/spieler/997474
Brad Manguelle,"Nov 27, 2007 (17)",Centre-Back,KRC Genk,Jupiler Pro League,€800k,Belgium / Cameroon,https://www.transfermarkt.com/brad-manguelle/profil/spieler/981541
Adrián Palacios,"Jun 7, 2004 (21)",Centre-Back,KRC Genk,Jupiler Pro League,€750k,Venezuela / Colombia,https://www.transfermarkt.com/adrian-palacios/profil/spieler/1041316
Yaimar Medina,"Nov 5, 2004 (20)",Left-Back,KRC Genk,Jupiler Pro League,€3.50m,Ecuador,https://www.transfermarkt.com/yaimar-medina/profil/spieler/893659
Joris Kayembe,"Aug 8, 1994 (30)",Left-Back,KRC Genk,Jupiler Pro League,€3.00m,DR Congo / Belgium,https://www.transfermarkt.com/joris-kayembe/profil/spieler/129586
Zakaria El Ouahdi,"Dec 31, 2001 (23)",Right-Back,KRC Genk,Jupiler Pro League,€12.00m,Morocco / Belgium,https://www.transfermarkt.com/zakaria-el-ouahdi/profil/spieler/820474
Ken Nkuba,"Jan 21, 2002 (23)",Right-Back,KRC Genk,Jupiler Pro League,€2.70m,Belgium / DR Congo,https://www.transfermarkt.com/ken-nkuba/profil/spieler/627939
Kayden Pierre,"Feb 16, 2003 (22)",Right-Back,KRC Genk,Jupiler Pro League,€600k,United States,https://www.transfermarkt.com/kayden-pierre/profil/spieler/806614
Ibrahima Sory Bangoura,"Jan 5, 2004 (21)",Defensive Midfield,KRC Genk,Jupiler Pro League,€8.00m,Guinea,https://www.transfermarkt.com/ibrahima-sory-bangoura/profil/spieler/1038348
Nikolas Sattlberger,"Jan 18, 2004 (21)",Defensive Midfield,KRC Genk,Jupiler Pro League,€3.50m,Austria,https://www.transfermarkt.com/nikolas-sattlberger/profil/spieler/669632
Bryan Heynen,"Feb 6, 1997 (28)",Central Midfield,KRC Genk,Jupiler Pro League,€11.00m,Belgium,https://www.transfermarkt.com/bryan-heynen/profil/spieler/356081
Patrik Hrosovsky,"Apr 22, 1992 (33)",Central Midfield,KRC Genk,Jupiler Pro League,€2.70m,Slovakia,https://www.transfermarkt.com/patrik-hrosovsky/profil/spieler/217879
Thomas Claes,"Mar 26, 2004 (21)",Central Midfield,KRC Genk,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/thomas-claes/profil/spieler/671682
Bilal El Khannouss,"May 10, 2004 (21)",Attacking Midfield,KRC Genk,Jupiler Pro League,€28.00m,Morocco / Belgium,https://www.transfermarkt.com/bilal-el-khannouss/profil/spieler/654982
Konstantinos Karetsas,"Nov 19, 2007 (17)",Attacking Midfield,KRC Genk,Jupiler Pro League,€20.00m,Greece / Belgium,https://www.transfermarkt.com/konstantinos-karetsas/profil/spieler/990148
Christopher Bonsu Baah,"Dec 14, 2004 (20)",Left Winger,KRC Genk,Jupiler Pro League,€7.50m,Ghana,https://www.transfermarkt.com/christopher-bonsu-baah/profil/spieler/1119447
Yira Sor,"Jul 24, 2000 (24)",Left Winger,KRC Genk,Jupiler Pro League,€5.00m,Nigeria,https://www.transfermarkt.com/yira-sor/profil/spieler/673382
Alieu Fadera,"Nov 3, 2001 (23)",Left Winger,KRC Genk,Jupiler Pro League,€4.50m,The Gambia,https://www.transfermarkt.com/alieu-fadera/profil/spieler/749552
Noah Adedeji-Sternberg,"Jun 19, 2005 (20)",Left Winger,KRC Genk,Jupiler Pro League,€4.50m,Belgium / Germany,https://www.transfermarkt.com/noah-adedeji-sternberg/profil/spieler/912436
Luca Oyen,"Mar 14, 2003 (22)",Left Winger,KRC Genk,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/luca-oyen/profil/spieler/551085
Jarne Steuckers,"Feb 4, 2002 (23)",Right Winger,KRC Genk,Jupiler Pro League,€11.00m,Belgium,https://www.transfermarkt.com/jarne-steuckers/profil/spieler/707159
Tolu Arokodare,"Nov 23, 2000 (24)",Centre-Forward,KRC Genk,Jupiler Pro League,€18.00m,Nigeria,https://www.transfermarkt.com/tolu-arokodare/profil/spieler/683571
Andi Zeqiri,"Jun 22, 1999 (26)",Centre-Forward,KRC Genk,Jupiler Pro League,€4.00m,Switzerland / Kosovo,https://www.transfermarkt.com/andi-zeqiri/profil/spieler/345468
Hyeon-gyu Oh,"Apr 12, 2001 (24)",Centre-Forward,KRC Genk,Jupiler Pro League,€3.50m,"Korea, South",https://www.transfermarkt.com/hyeon-gyu-oh/profil/spieler/639246
Robin Mirisola,"Dec 8, 2006 (18)",Centre-Forward,KRC Genk,Jupiler Pro League,€900k,Belgium,https://www.transfermarkt.com/robin-mirisola/profil/spieler/952439
Gavin Bazunu,"Feb 20, 2002 (23)",Goalkeeper,Standard Liège,Jupiler Pro League,€9.00m,Ireland / Nigeria,https://www.transfermarkt.com/gavin-bazunu/profil/spieler/585550
Matthieu Epolo,"Jan 15, 2005 (20)",Goalkeeper,Standard Liège,Jupiler Pro League,€4.00m,Belgium / DR Congo,https://www.transfermarkt.com/matthieu-epolo/profil/spieler/680218
Arnaud Bodart,"Mar 11, 1998 (27)",Goalkeeper,Standard Liège,Jupiler Pro League,€2.50m,Belgium,https://www.transfermarkt.com/arnaud-bodart/profil/spieler/417278
Laurent Henkinet,"Sep 14, 1992 (32)",Goalkeeper,Standard Liège,Jupiler Pro League,€250k,Belgium,https://www.transfermarkt.com/laurent-henkinet/profil/spieler/157125
Tom Poitoux,"Jun 4, 2005 (20)",Goalkeeper,Standard Liège,Jupiler Pro League,€150k,Belgium,https://www.transfermarkt.com/tom-poitoux/profil/spieler/743375
Matteo Godfroid,"Feb 25, 2004 (21)",Goalkeeper,Standard Liège,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/matteo-godfroid/profil/spieler/654375
Noah Radelet,"Aug 5, 2005 (19)",Goalkeeper,Standard Liège,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/noah-radelet/profil/spieler/1118444
Quentin Durka,"Feb 27, 2007 (18)",Goalkeeper,Standard Liège,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/quentin-durka/profil/spieler/1311304
Nathan Ngoy,"Jun 10, 2003 (22)",Centre-Back,Standard Liège,Jupiler Pro League,€3.50m,Belgium / DR Congo,https://www.transfermarkt.com/nathan-ngoy/profil/spieler/548254
Ibe Hautekiet,"Apr 13, 2002 (23)",Centre-Back,Standard Liège,Jupiler Pro League,€3.50m,Belgium,https://www.transfermarkt.com/ibe-hautekiet/profil/spieler/565016
Bosko Sutalo,"Jan 1, 2000 (25)",Centre-Back,Standard Liège,Jupiler Pro League,€2.50m,Croatia,https://www.transfermarkt.com/bosko-sutalo/profil/spieler/431698
David Bates,"Oct 5, 1996 (28)",Centre-Back,Standard Liège,Jupiler Pro League,€2.20m,Scotland,https://www.transfermarkt.com/david-bates/profil/spieler/272539
Attila Szalai,"Jan 20, 1998 (27)",Centre-Back,Standard Liège,Jupiler Pro League,€1.70m,Hungary,https://www.transfermarkt.com/attila-szalai/profil/spieler/263380
Lucas Noubi,"Jan 15, 2005 (20)",Centre-Back,Standard Liège,Jupiler Pro League,€1.00m,Belgium / Cameroon,https://www.transfermarkt.com/lucas-noubi/profil/spieler/743379
Daan Dierckx,"Feb 24, 2003 (22)",Centre-Back,Standard Liège,Jupiler Pro League,€800k,Belgium,https://www.transfermarkt.com/daan-dierckx/profil/spieler/621965
Mate Simicic,"Apr 11, 2005 (20)",Centre-Back,Standard Liège,Jupiler Pro League,-,Croatia,https://www.transfermarkt.com/mate-simicic/profil/spieler/1118445
Souleyman Doumbia,"Sep 24, 1996 (28)",Left-Back,Standard Liège,Jupiler Pro League,€1.00m,Cote d'Ivoire / France,https://www.transfermarkt.com/souleyman-doumbia/profil/spieler/296356
Boli Bolingoli,"Jul 1, 1995 (29)",Left-Back,Standard Liège,Jupiler Pro League,€500k,Belgium / DR Congo,https://www.transfermarkt.com/boli-bolingoli/profil/spieler/168156
Alexandro Calut,"Apr 22, 2003 (22)",Left-Back,Standard Liège,Jupiler Pro League,€400k,Belgium,https://www.transfermarkt.com/alexandro-calut/profil/spieler/565428
Marlon Fossey,"Sep 9, 1998 (26)",Right-Back,Standard Liège,Jupiler Pro League,€5.00m,United States / Jersey,https://www.transfermarkt.com/marlon-fossey/profil/spieler/408562
Henry Lawrence,"Sep 21, 2001 (23)",Right-Back,Standard Liège,Jupiler Pro League,€1.50m,England,https://www.transfermarkt.com/henry-lawrence/profil/spieler/580765
Steeven Assengue,"Jun 14, 2005 (20)",Right-Back,Standard Liège,Jupiler Pro League,-,Belgium / Cameroon,https://www.transfermarkt.com/steeven-assengue/profil/spieler/1165893
Aiden O'Neill,"Jul 4, 1998 (26)",Defensive Midfield,Standard Liège,Jupiler Pro League,€3.00m,Australia / Northern Ireland,https://www.transfermarkt.com/aiden-oneill/profil/spieler/385918
Hakim Sahabo,"Jun 16, 2005 (20)",Defensive Midfield,Standard Liège,Jupiler Pro League,€1.00m,Rwanda / Belgium,https://www.transfermarkt.com/hakim-sahabo/profil/spieler/990731
Sacha Bansé,"Mar 16, 2001 (24)",Defensive Midfield,Standard Liège,Jupiler Pro League,€650k,Burkina Faso / Belgium,https://www.transfermarkt.com/sacha-banse/profil/spieler/409485
James Nam,"Sep 2, 2006 (18)",Midfielder,Standard Liège,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/james-nam/profil/spieler/937115
Isaac Price,"Sep 26, 2003 (21)",Central Midfield,Standard Liège,Jupiler Pro League,€3.00m,Northern Ireland / England,https://www.transfermarkt.com/isaac-price/profil/spieler/612749
Lazare Amani,"Mar 7, 1998 (27)",Central Midfield,Standard Liège,Jupiler Pro League,€3.00m,Cote d'Ivoire / Belgium,https://www.transfermarkt.com/lazare-amani/profil/spieler/435808
Sotiris Alexandropoulos,"Nov 26, 2001 (23)",Central Midfield,Standard Liège,Jupiler Pro League,€2.50m,Greece,https://www.transfermarkt.com/sotiris-alexandropoulos/profil/spieler/481688
Léandre Kuavita,"May 31, 2004 (21)",Central Midfield,Standard Liège,Jupiler Pro League,€1.50m,Belgium / Angola,https://www.transfermarkt.com/leandre-kuavita/profil/spieler/723485
Ibrahim Karamoko,"Jul 23, 2001 (23)",Central Midfield,Standard Liège,Jupiler Pro League,€800k,France / Cote d'Ivoire,https://www.transfermarkt.com/ibrahim-karamoko/profil/spieler/538072
Kilian Lokembo Lokaso,"Jun 6, 2002 (23)",Central Midfield,Standard Liège,Jupiler Pro League,-,Belgium / DR Congo,https://www.transfermarkt.com/kilian-lokembo-lokaso/profil/spieler/901236
Rabby Mateta Pepa,"Jul 13, 2006 (18)",Central Midfield,Standard Liège,Jupiler Pro League,-,Belgium / DR Congo,https://www.transfermarkt.com/rabby-mateta-pepa/profil/spieler/961053
Ilay Camara,"Jan 18, 2003 (22)",Left Midfield,Standard Liège,Jupiler Pro League,€4.00m,Senegal / Belgium,https://www.transfermarkt.com/ilay-camara/profil/spieler/570781
Marko Bulat,"Sep 26, 2001 (23)",Attacking Midfield,Standard Liège,Jupiler Pro League,€2.00m,Croatia,https://www.transfermarkt.com/marko-bulat/profil/spieler/491039
Ilyes Ziani,"Jun 20, 2003 (22)",Attacking Midfield,Standard Liège,Jupiler Pro League,€1.00m,Morocco / Belgium,https://www.transfermarkt.com/ilyes-ziani/profil/spieler/910864
Abdoul Tapsoba,"Aug 23, 2001 (23)",Attacking Midfield,Standard Liège,Jupiler Pro League,€500k,Burkina Faso,https://www.transfermarkt.com/abdoul-tapsoba/profil/spieler/640735
Viktor Djukanovic,"Jan 29, 2004 (21)",Left Winger,Standard Liège,Jupiler Pro League,€1.50m,Montenegro,https://www.transfermarkt.com/viktor-djukanovic/profil/spieler/760493
Brahim Ghalidi,"Jan 31, 2005 (20)",Left Winger,Standard Liège,Jupiler Pro League,€250k,Morocco / Belgium,https://www.transfermarkt.com/brahim-ghalidi/profil/spieler/743390
Andi Zeqiri,"Jun 22, 1999 (26)",Centre-Forward,Standard Liège,Jupiler Pro League,€4.00m,Switzerland / Kosovo,https://www.transfermarkt.com/andi-zeqiri/profil/spieler/345468
Dennis Eckert Ayensa,"Jan 9, 1997 (28)",Centre-Forward,Standard Liège,Jupiler Pro League,€2.50m,Germany / Spain,https://www.transfermarkt.com/dennis-eckert-ayensa/profil/spieler/249303
Andréas Hountondji,"Jul 11, 2002 (22)",Centre-Forward,Standard Liège,Jupiler Pro League,€2.50m,Benin / France,https://www.transfermarkt.com/andreas-hountondji/profil/spieler/704155
Mohamed Badamosi,"Dec 27, 1998 (26)",Centre-Forward,Standard Liège,Jupiler Pro League,€1.00m,The Gambia,https://www.transfermarkt.com/mohamed-badamosi/profil/spieler/369384
Grejohn Kyei,"Aug 12, 1995 (29)",Centre-Forward,Standard Liège,Jupiler Pro League,€700k,France / Ghana,https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647
Soufiane Benjdida,"Sep 5, 2001 (23)",Centre-Forward,Standard Liège,Jupiler Pro League,€500k,Morocco,https://www.transfermarkt.com/soufiane-benjdida/profil/spieler/913361
Yann Gboua,"Feb 26, 2008 (17)",Striker,Standard Liège,Jupiler Pro League,€300k,Belgium,https://www.transfermarkt.com/yann-gboua/profil/spieler/1257377
René Mitongo,"Jan 18, 2008 (17)",Centre-Forward,Standard Liège,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/rene-mitongo/profil/spieler/1241698
Abdramane Ouedraogo,"Oct 11, 2006 (18)",Centre-Forward,Standard Liège,Jupiler Pro League,-,Burkina Faso,https://www.transfermarkt.com/abdramane-ouedraogo/profil/spieler/1369812
Martin Delavallée,"Mar 18, 2004 (21)",Goalkeeper,Royal Charleroi SC,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/martin-delavallee/profil/spieler/903223
Mohamed Koné,"Mar 7, 2002 (23)",Goalkeeper,Royal Charleroi SC,Jupiler Pro League,€1.20m,Cote d'Ivoire / France,https://www.transfermarkt.com/mohamed-kone/profil/spieler/911985
Théo Defourny,"Apr 25, 1992 (33)",Goalkeeper,Royal Charleroi SC,Jupiler Pro League,€300k,Belgium / France,https://www.transfermarkt.com/theo-defourny/profil/spieler/104543
Nicolas Closset,"Jul 10, 2004 (20)",Goalkeeper,Royal Charleroi SC,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/nicolas-closset/profil/spieler/926602
Stelios Andreou,"Jul 24, 2002 (22)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,€3.50m,Cyprus / Belgium,https://www.transfermarkt.com/stelios-andreou/profil/spieler/613964
Aiham Ousou,"Jan 9, 2000 (25)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,€2.50m,Syria / Sweden,https://www.transfermarkt.com/aiham-ousou/profil/spieler/585068
Check Keita,"Apr 2, 2003 (22)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,€2.00m,Mali / France,https://www.transfermarkt.com/check-keita/profil/spieler/820146
Massamba Sow,"Jun 13, 2004 (21)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,€500k,France / Senegal,https://www.transfermarkt.com/massamba-sow/profil/spieler/959576
Robin Denuit,"Feb 21, 2002 (23)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/robin-denuit/profil/spieler/916701
Jason Dalle Molle,"Apr 27, 2005 (20)",Centre-Back,Royal Charleroi SC,Jupiler Pro League,-,Belgium,https://www.transfermarkt.com/jason-dalle-molle/profil/spieler/1015995
Mardochée Nzita,"Feb 24, 2000 (25)",Left-Back,Royal Charleroi SC,Jupiler Pro League,€1.00m,Belgium / DR Congo,https://www.transfermarkt.com/mardochee-nzita/profil/spieler/463738
Vetle Dragsnes,"Feb 6, 1994 (31)",Left-Back,Royal Charleroi SC,Jupiler Pro League,€800k,Norway,https://www.transfermarkt.com/vetle-dragsnes/profil/spieler/320046
Jeremy Petris,"Jan 28, 1998 (27)",Right-Back,Royal Charleroi SC,Jupiler Pro League,€2.80m,Martinique / France,https://www.transfermarkt.com/jeremy-petris/profil/spieler/532858
Étienne Camara,"Mar 30, 2003 (22)",Defensive Midfield,Royal Charleroi SC,Jupiler Pro League,€1.80m,France / Guinea,https://www.transfermarkt.com/etienne-camara/profil/spieler/854325
Amine Boukamir,"Oct 23, 2006 (18)",Defensive Midfield,Royal Charleroi SC,Jupiler Pro League,€300k,Morocco / Belgium,https://www.transfermarkt.com/amine-boukamir/profil/spieler/961051
Noam Mayoka-Tika,"Nov 2, 2003 (21)",Defensive Midfield,Royal Charleroi SC,Jupiler Pro League,€50k,Belgium,https://www.transfermarkt.com/noam-mayoka-tika/profil/spieler/902467
Adem Zorgane,"Jan 6, 2000 (25)",Central Midfield,Royal Charleroi SC,Jupiler Pro League,€6.00m,Algeria,https://www.transfermarkt.com/adem-zorgane/profil/spieler/592403
Yassine Titraoui,"Jul 26, 2003 (21)",Central Midfield,Royal Charleroi SC,Jupiler Pro League,€5.00m,Algeria,https://www.transfermarkt.com/yassine-titraoui/profil/spieler/748445
Zan Rogelj,"Nov 25, 1999 (25)",Right Midfield,Royal Charleroi SC,Jupiler Pro League,€700k,Slovenia,https://www.transfermarkt.com/zan-rogelj/profil/spieler/371861
Daan Heymans,"Jun 15, 1999 (26)",Attacking Midfield,Royal Charleroi SC,Jupiler Pro League,€3.00m,Belgium,https://www.transfermarkt.com/daan-heymans/profil/spieler/446491
Alexis Flips,"Jan 18, 2000 (25)",Attacking Midfield,Royal Charleroi SC,Jupiler Pro League,€1.00m,France,https://www.transfermarkt.com/alexis-flips/profil/spieler/395242
Parfait Guiagon,"Feb 22, 2001 (24)",Left Winger,Royal Charleroi SC,Jupiler Pro League,€3.00m,Cote d'Ivoire,https://www.transfermarkt.com/parfait-guiagon/profil/spieler/624913
Antoine Bernier,"Sep 10, 1997 (27)",Right Winger,Royal Charleroi SC,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/antoine-bernier/profil/spieler/340343
Isaac Mbenza,"Mar 8, 1996 (29)",Right Winger,Royal Charleroi SC,Jupiler Pro League,€800k,Belgium / DR Congo,https://www.transfermarkt.com/isaac-mbenza/profil/spieler/260806
Raymond Asante,"May 27, 2004 (21)",Right Winger,Royal Charleroi SC,Jupiler Pro League,€200k,Ghana,https://www.transfermarkt.com/raymond-asante/profil/spieler/1051609
Quentin Benaets,"Aug 26, 2003 (21)",Right Winger,Royal Charleroi SC,Jupiler Pro League,€100k,Belgium,https://www.transfermarkt.com/quentin-benaets/profil/spieler/738770
Nikola Stulic,"Sep 8, 2001 (23)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€4.00m,Serbia / Croatia,https://www.transfermarkt.com/nikola-stulic/profil/spieler/595650
Oday Dabbagh,"Dec 3, 1998 (26)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€1.20m,Palestine,https://www.transfermarkt.com/oday-dabbagh/profil/spieler/561217
Youssouph Badji,"Dec 20, 2001 (23)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€1.00m,Senegal,https://www.transfermarkt.com/youssouph-badji/profil/spieler/649035
Grejohn Kyei,"Aug 12, 1995 (29)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€700k,France / Ghana,https://www.transfermarkt.com/grejohn-kyei/profil/spieler/321647
Youssuf Sylla,"Dec 19, 2002 (22)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€600k,Belgium / Guinea,https://www.transfermarkt.com/youssuf-sylla/profil/spieler/667903
Alexandre Stanic,"Dec 28, 2004 (20)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,€200k,Belgium / Serbia,https://www.transfermarkt.com/alexandre-stanic/profil/spieler/864370
Ahmed Mulumba,"May 9, 2007 (18)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,-,Belgium / Morocco,https://www.transfermarkt.com/ahmed-mulumba/profil/spieler/1311921
Leandro Diaz Rodriguez,"Apr 11, 2010 (15)",Centre-Forward,Royal Charleroi SC,Jupiler Pro League,-,Belgium / Spain,https://www.transfermarkt.com/leandro-diaz-rodriguez/profil/spieler/1367608
Colin Coosemans,"Aug 3, 1992 (32)",Goalkeeper,RSC Anderlecht,Jupiler Pro League,€1.50m,Belgium,https://www.transfermarkt.com/colin-coosemans/profil/spieler/154351
Timo Schlieck,"Mar 2, 2006 (19)",Goalkeeper,RSC Anderlecht,Jupiler Pro League,€400k,Germany,https://www.transfermarkt.com/timo-schlieck/profil/spieler/897425
Mads Kikkenborg,"Oct 7, 1999 (25)",Goalkeeper,RSC Anderlecht,Jupiler Pro League,€400k,Denmark,https://www.transfermarkt.com/mads-kikkenborg/profil/spieler/537566
Timon Vanhoutte,"Jan 29, 2004 (21)",Goalkeeper,RSC Anderlecht,Jupiler Pro League,€200k,Belgium,https://www.transfermarkt.com/timon-vanhoutte/profil/spieler/655019
Jan-Carlo Simić,"May 2, 2005 (20)",Centre-Back,RSC Anderlecht,Jupiler Pro League,€8.00m,Serbia / Germany,https://www.transfermarkt.com/jan-carlo-simic/profil/spieler/800948
Lucas Hey,"Apr 13, 2003 (22)",Centre-Back,RSC Anderlecht,Jupiler Pro League,€5.00m,Denmark,https://www.transfermarkt.com/lucas-hey/profil/spieler/728924
Adryelson,"Mar 23, 1998 (27)",Centre-Back,RSC Anderlecht,Jupiler Pro League,€3.50m,Brazil,https://www.transfermarkt.com/adryelson/profil/spieler/373433
Jan Vertonghen,"Apr 24, 1987 (38)",Centre-Back,RSC Anderlecht,Jupiler Pro League,€1.00m,Belgium,https://www.transfermarkt.com/jan-vertonghen/profil/spieler/43250
